Fecha,Cierre
21/09/2022,12.2
22/09/2022,12.21
23/09/2022,12.21
26/09/2022,12.2
27/09/2022,12.23
28/09/2022,12.22
29/09/2022,12.21
30/09/2022,12.2
03/10/2022,12.23
04/10/2022,12.33
05/10/2022,12.43
06/10/2022,12.36
07/10/2022,12.3
10/10/2022,12.28
11/10/2022,12.24
12/10/2022,12.19
13/10/2022,12.17
14/10/2022,12.13
17/10/2022,12.21
18/10/2022,12.11
19/10/2022,12.15
20/10/2022,12.17
21/10/2022,12.13
24/10/2022,12.13
25/10/2022,12.12
26/10/2022,12.16
27/10/2022,12.17
28/10/2022,12.15
31/10/2022,12.14
01/11/2022,12.15
03/11/2022,12.12
04/11/2022,12.04
07/11/2022,12.14
08/11/2022,12.09
09/11/2022,12.1
10/11/2022,12.1
11/11/2022,12.12
14/11/2022,12.22
15/11/2022,12.14
16/11/2022,12.1
17/11/2022,12.12
18/11/2022,12.11
22/11/2022,12.17
23/11/2022,12.15
24/11/2022,12.18
25/11/2022,12.21
28/11/2022,12.2
29/11/2022,12.25
30/11/2022,12.21
01/12/2022,12.19
02/12/2022,12.2
05/12/2022,12.19
06/12/2022,12.18
07/12/2022,12.18
08/12/2022,12.2
09/12/2022,12.17
13/12/2022,12.2
14/12/2022,12.2
15/12/2022,12.18
16/12/2022,13.05
19/12/2022,12.4
20/12/2022,12.56
21/12/2022,12.6
22/12/2022,12.5
23/12/2022,12.54
26/12/2022,12.55
27/12/2022,12.65
28/12/2022,12.61
29/12/2022,12.4
30/12/2022,12.38
02/01/2023,12.37
03/01/2023,12.4
04/01/2023,12.3
05/01/2023,12.3
06/01/2023,12.35
09/01/2023,12.25
10/01/2023,12.35
11/01/2023,12.31
12/01/2023,12.3
13/01/2023,12.35
16/01/2023,12.3
17/01/2023,12.25
18/01/2023,12.22
19/01/2023,12.28
20/01/2023,12.4
23/01/2023,12.34
24/01/2023,12.33
25/01/2023,12.34
26/01/2023,12.3
27/01/2023,12.3
30/01/2023,12.29
31/01/2023,12.25
01/02/2023,12.25
02/02/2023,12.25
03/02/2023,12.26
07/02/2023,12.29
08/02/2023,12.24
09/02/2023,12.23
10/02/2023,12.29
13/02/2023,12.4
14/02/2023,12.45
15/02/2023,12.3
16/02/2023,12.3
17/02/2023,12.41
20/02/2023,12.51
21/02/2023,12.47
22/02/2023,12.3
23/02/2023,12.27
24/02/2023,12.4
27/02/2023,12.36
28/02/2023,12.2
01/03/2023,12.29
02/03/2023,12.39
03/03/2023,12.73
06/03/2023,12.5
07/03/2023,12.37
08/03/2023,12.43
09/03/2023,12.4
10/03/2023,12.4
13/03/2023,12.35
14/03/2023,12.27
15/03/2023,12.38
16/03/2023,12.4
17/03/2023,12.34
21/03/2023,12.25
22/03/2023,12.31
23/03/2023,12.25
24/03/2023,12.22
27/03/2023,12.22
28/03/2023,12.2
29/03/2023,12.23
30/03/2023,12.22
31/03/2023,12.23
