"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"21.05.2025","668.46","659.76","671.74","656.92","487.76K","1.83%"
"20.05.2025","656.47","669.44","676.80","654.00","293.64K","-1.94%"
"19.05.2025","669.44","677.00","677.00","664.28","226.95K","-0.72%"
"16.05.2025","674.30","685.00","685.00","670.00","201.90K","0.19%"
"15.05.2025","673.03","674.85","680.05","655.50","217.83K","0.59%"
"14.05.2025","669.10","654.50","670.78","648.58","328.95K","1.72%"
"13.05.2025","657.80","644.49","663.93","635.89","302.26K","2.57%"
"12.05.2025","641.29","633.05","644.07","628.73","480.11K","1.81%"
"09.05.2025","629.89","635.00","650.00","625.15","404.06K","-1.26%"
"08.05.2025","637.96","654.32","661.49","635.27","493.11K","-2.01%"
"07.05.2025","651.07","631.40","653.78","629.69","526.21K","2.48%"
"06.05.2025","635.31","638.00","638.00","626.71","461.15K","0.22%"
"05.05.2025","633.90","616.78","635.05","610.07","301.77K","3.28%"
"02.05.2025","613.77","627.90","641.19","612.00","624.10K","-1.20%"
"30.04.2025","621.21","609.00","623.98","600.12","652.83K","2.00%"
"29.04.2025","609.05","619.55","619.55","605.85","630.52K","-1.23%"
"28.04.2025","616.65","627.52","629.97","612.33","294.35K","-1.77%"
"25.04.2025","627.75","614.04","630.00","603.95","469.04K","2.38%"
"24.04.2025","613.18","596.82","619.89","593.03","777.35K","2.03%"
"23.04.2025","600.99","572.85","605.63","565.04","721.92K","5.97%"
"22.04.2025","567.11","568.11","584.72","565.72","359.94K","-0.68%"
"21.04.2025","570.97","554.01","573.14","554.01","307.76K","0.27%"
"16.04.2025","569.41","555.50","574.00","555.45","296.91K","2.25%"
"15.04.2025","556.87","568.94","571.99","554.40","492.05K","-2.51%"
"14.04.2025","571.22","555.78","573.49","555.73","282.60K","2.77%"
"11.04.2025","555.82","545.07","560.98","542.82","436.60K","2.03%"
"10.04.2025","544.76","547.00","553.66","540.24","648.34K","-0.48%"
"09.04.2025","547.39","523.03","553.54","520.09","853.29K","4.13%"
"08.04.2025","525.69","546.17","558.48","523.07","1.23M","-1.73%"
"07.04.2025","534.94","551.91","558.99","528.84","860.50K","-3.56%"
"04.04.2025","554.69","572.01","572.01","543.08","851.29K","-3.02%"
"03.04.2025","571.96","577.77","589.81","557.62","528.46K","-1.37%"
"02.04.2025","579.89","566.50","581.31","565.02","382.88K","1.85%"
"01.04.2025","569.35","561.95","572.13","557.62","328.54K","1.63%"
"31.03.2025","560.23","565.71","565.72","550.14","628.58K","-0.47%"
"28.03.2025","562.90","571.98","572.52","561.03","296.04K","-1.20%"
"27.03.2025","569.73","565.99","572.31","556.00","507.94K","0.60%"
"26.03.2025","566.33","573.34","575.12","562.58","408.84K","-1.36%"
"25.03.2025","574.15","570.00","579.99","568.90","236.33K","0.48%"
"24.03.2025","571.39","570.20","574.22","565.11","237.37K","0.49%"
"21.03.2025","568.58","579.01","579.01","562.82","1.68M","-2.29%"
"20.03.2025","581.92","577.45","583.48","571.57","314.96K","0.71%"
"19.03.2025","577.84","570.72","580.48","568.74","438.38K","1.28%"
"18.03.2025","570.52","576.30","581.00","550.00","569.52K","-0.30%"
"14.03.2025","572.22","533.00","574.89","525.00","546.97K","10.43%"
"13.03.2025","518.17","523.02","524.83","516.00","259.35K","-0.44%"
"12.03.2025","520.47","520.84","523.12","513.01","720.71K","0.43%"
"11.03.2025","518.25","521.91","523.94","515.63","310.25K","-0.54%"
"10.03.2025","521.04","533.01","538.21","515.49","224.95K","-3.00%"
"07.03.2025","537.17","546.57","550.08","527.98","377.36K","-1.23%"
"06.03.2025","543.86","544.68","549.48","538.96","407.32K","-0.60%"
"05.03.2025","547.12","547.05","549.82","541.48","531.51K","-0.03%"
"04.03.2025","547.26","546.07","552.48","533.50","655.31K","0.23%"
"03.03.2025","546.03","558.36","559.14","545.14","395.68K","-1.72%"
"28.02.2025","555.59","540.00","557.99","539.66","1.65M","2.18%"
"27.02.2025","543.71","557.23","557.23","534.08","1.24M","-2.44%"
"26.02.2025","557.28","552.77","566.19","540.00","1.27M","1.32%"
"25.02.2025","550.02","550.03","552.35","539.34","620.50K","-0.31%"
"24.02.2025","551.74","562.58","562.58","548.55","281.93K","-1.44%"
"21.02.2025","559.79","581.54","585.43","556.75","383.35K","-3.74%"
"20.02.2025","581.53","577.29","588.90","577.18","457.12K","0.24%"
"19.02.2025","580.16","579.99","585.79","574.13","352.54K","0.31%"
"18.02.2025","578.39","581.66","581.71","567.01","412.09K","-0.74%"
"17.02.2025","582.70","577.71","586.90","565.00","123.79K","1.04%"
"14.02.2025","576.69","584.67","594.28","572.23","2.73M","-1.86%"
"13.02.2025","587.61","590.00","590.00","581.12","287.19K","-0.54%"
"12.02.2025","590.82","568.01","593.45","568.01","302.06K","3.07%"
"11.02.2025","573.22","557.95","579.45","555.02","450.18K","2.24%"
"10.02.2025","560.68","558.60","570.48","557.07","290.67K","0.44%"
"07.02.2025","558.25","571.22","574.96","553.86","480.80K","-2.27%"
"06.02.2025","571.22","548.00","575.00","547.28","459.63K","4.15%"
"05.02.2025","548.47","557.55","572.15","546.03","695.32K","-2.11%"
"04.02.2025","560.31","570.70","572.32","547.51","506.12K","-0.49%"
"31.01.2025","563.08","590.00","590.00","560.07","365.57K","-3.97%"
"30.01.2025","586.36","569.12","589.98","565.47","260.10K","2.66%"
"29.01.2025","571.16","573.37","578.49","558.37","303.20K","-0.68%"
"28.01.2025","575.09","562.30","578.12","559.16","651.51K","1.72%"
"27.01.2025","565.37","555.00","572.99","554.99","239.93K","0.74%"
"24.01.2025","561.20","555.29","564.13","550.07","468.61K","0.56%"
"23.01.2025","558.09","560.26","567.42","555.10","440.42K","-0.32%"
"22.01.2025","559.87","557.11","566.40","555.27","329.65K","0.07%"
"21.01.2025","559.48","550.06","572.24","547.07","150.09K","0.58%"
"20.01.2025","556.26","565.00","565.02","551.04","109.80K","-1.61%"
"17.01.2025","565.39","557.98","573.47","553.37","203.11K","1.82%"
"16.01.2025","555.26","554.54","559.53","551.73","340.69K","0.65%"
"15.01.2025","551.69","541.08","554.15","539.85","348.44K","2.14%"
"14.01.2025","540.12","532.71","546.50","532.71","461.31K","0.89%"
"13.01.2025","535.34","533.36","540.85","530.70","408.99K","0.71%"
"10.01.2025","531.54","530.53","541.46","528.62","327.85K","0.26%"
"09.01.2025","530.15","537.18","550.54","518.10","157.63K","-0.82%"
"08.01.2025","534.56","537.97","544.40","532.13","288.43K","-1.13%"
"07.01.2025","540.69","533.01","543.41","529.78","436.07K","1.43%"
"06.01.2025","533.06","527.26","540.49","524.00","485.06K","1.60%"
"03.01.2025","524.64","536.93","538.17","518.69","301.43K","-1.80%"
"02.01.2025","534.25","537.42","545.48","526.26","283.75K","-0.08%"
"31.12.2024","534.68","530.34","541.31","530.34","513.35K","0.32%"
"30.12.2024","532.96","533.08","534.99","525.26","344.58K","0.15%"
"27.12.2024","532.17","536.06","548.00","530.67","230.66K","-0.56%"
"26.12.2024","535.15","537.69","537.69","531.02","92.54K","0.01%"
"24.12.2024","535.07","533.95","538.40","527.36","102.56K","0.67%"
"23.12.2024","531.50","525.00","533.11","520.69","427.41K","0.76%"
"20.12.2024","527.50","536.31","536.82","525.16","2.45M","-1.32%"
"19.12.2024","534.56","545.49","557.62","530.15","301.17K","-2.68%"
"18.12.2024","549.26","559.01","559.07","545.56","651.99K","-1.26%"
"17.12.2024","556.28","556.57","567.48","552.88","820.39K","-0.54%"
"16.12.2024","559.32","546.54","560.52","542.23","613.49K","2.34%"
"13.12.2024","546.53","531.19","548.57","520.00","967.15K","2.11%"
"11.12.2024","535.26","529.75","537.67","525.51","406.10K","0.23%"
"10.12.2024","534.02","536.22","539.43","530.01","297.44K","-0.74%"
"09.12.2024","537.99","545.00","545.00","535.09","401.34K","0.41%"
"06.12.2024","535.80","538.59","541.74","534.56","238.53K","-0.33%"
"05.12.2024","537.59","531.62","547.24","525.80","303.09K","1.62%"
"04.12.2024","529.03","525.56","535.94","522.15","456.82K","0.93%"
"03.12.2024","524.17","522.85","526.99","516.32","313.65K","0.69%"
"02.12.2024","520.59","521.68","529.99","517.70","271.22K","0.29%"
"29.11.2024","519.09","530.00","531.47","507.50","723.44K","-2.45%"
"28.11.2024","532.15","536.79","536.90","530.02","70.89K","-1.21%"
"27.11.2024","538.66","533.82","539.48","529.00","371.41K","1.10%"
"26.11.2024","532.82","536.71","539.98","525.12","330.92K","-0.81%"
"25.11.2024","537.19","535.99","550.72","535.99","939.17K","-0.26%"
"22.11.2024","538.61","549.76","560.48","536.27","317.12K","-0.46%"
"21.11.2024","541.11","539.95","548.10","535.98","1.51M","-0.29%"
"20.11.2024","542.70","544.25","558.65","537.65","1.12M","-0.73%"
"19.11.2024","546.70","528.49","552.48","528.09","446.69K","2.93%"
"15.11.2024","531.15","536.00","540.31","528.99","263.11K","-1.24%"
"14.11.2024","537.83","533.52","540.46","530.52","305.30K","1.29%"
"13.11.2024","530.97","540.90","540.90","529.94","327.58K","-0.76%"
"12.11.2024","535.01","537.44","542.48","534.05","344.88K","0.04%"
"11.11.2024","534.77","528.82","539.03","528.02","423.02K","0.39%"
"08.11.2024","532.69","531.11","539.00","523.16","146.33K","0.43%"
"07.11.2024","530.41","534.00","536.48","527.50","314.72K","-0.40%"
"06.11.2024","532.55","534.84","540.48","508.29","411.37K","0.26%"
"05.11.2024","531.18","525.00","534.74","525.00","360.12K","0.23%"
"04.11.2024","529.98","525.00","532.44","523.61","481.98K","0.79%"
"01.11.2024","525.81","535.16","540.92","523.03","202.88K","-1.75%"
"31.10.2024","535.17","537.49","545.34","530.96","550.04K","-0.43%"
"30.10.2024","537.49","547.10","551.88","535.09","447.23K","-2.76%"
"29.10.2024","552.74","554.17","558.48","536.00","354.54K","-0.76%"
"28.10.2024","556.96","535.97","559.19","535.97","342.47K","4.52%"
"25.10.2024","532.86","530.29","539.73","530.24","203.09K","0.48%"
"24.10.2024","530.30","532.06","542.47","529.32","448.89K","0.17%"
"23.10.2024","529.41","552.14","561.57","526.07","351.11K","-3.64%"
"22.10.2024","549.38","542.48","556.50","542.48","428.56K","-1.29%"
"21.10.2024","556.54","557.68","560.88","551.97","312.12K","0.28%"
"18.10.2024","554.96","555.01","557.05","548.07","196.95K","0.45%"
"17.10.2024","552.46","557.00","559.23","545.07","209.46K","-0.75%"
"16.10.2024","556.66","547.54","558.48","547.54","250.88K","1.16%"
"15.10.2024","550.25","544.34","553.32","541.03","348.98K","1.08%"
"14.10.2024","544.35","544.04","550.84","535.09","212.19K","0.47%"
"11.10.2024","541.80","540.98","546.96","536.61","128.57K","0.32%"
"10.10.2024","540.08","530.96","546.51","527.54","276.95K","1.08%"
"09.10.2024","534.31","526.10","537.48","526.10","468.01K","1.56%"
"08.10.2024","526.10","532.98","539.89","521.24","368.90K","-1.82%"
"07.10.2024","535.83","537.09","542.44","530.65","266.04K","0.39%"
"04.10.2024","533.74","528.01","539.99","527.06","259.01K","1.61%"
"03.10.2024","525.28","535.62","541.36","521.43","286.18K","-1.48%"
"02.10.2024","533.16","560.15","560.15","525.21","400.74K","-4.34%"
"30.09.2024","557.37","561.01","565.42","555.17","358.52K","-0.37%"
"27.09.2024","559.44","556.97","577.88","556.03","258.56K","-0.84%"
"26.09.2024","564.17","560.00","579.99","557.44","371.41K","0.64%"
"25.09.2024","560.56","565.88","566.49","555.09","514.12K","-0.94%"
"24.09.2024","565.88","568.00","579.99","564.54","245.76K","-1.01%"
"23.09.2024","571.65","557.76","576.18","554.37","406.86K","1.98%"
"20.09.2024","560.57","562.77","564.47","551.10","1.07M","0.28%"
"19.09.2024","558.99","564.28","564.97","554.02","183.97K","-0.05%"
"18.09.2024","559.29","549.47","564.53","549.47","224.12K","1.19%"
"17.09.2024","552.69","545.00","559.09","542.37","677.18K","1.89%"
"13.09.2024","542.42","544.69","544.93","537.08","168.23K","-0.10%"
"12.09.2024","542.95","528.27","544.96","528.27","211.37K","2.26%"
"11.09.2024","530.93","524.32","533.16","521.03","294.43K","0.75%"
"10.09.2024","526.96","519.83","529.06","519.83","542.40K","1.56%"
"09.09.2024","518.89","514.63","528.45","514.63","322.07K","0.84%"
"06.09.2024","514.58","527.63","531.50","513.12","147.48K","-2.41%"
