"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"21.05.2025","5.000","5.000","5.000","4.970","21.94K","1.84%"
"20.05.2025","4.910","4.910","4.910","4.890","38.95K","0.60%"
"19.05.2025","4.880","4.880","4.880","4.880","0.85K","-0.60%"
"16.05.2025","4.910","4.861","4.910","4.811","50.78K","0.60%"
"15.05.2025","4.880","4.880","4.880","4.880","1.35K","0.00%"
"14.05.2025","4.880","4.890","4.890","4.870","2.31K","-2.00%"
"13.05.2025","4.980","4.980","4.990","4.980","6.99K","0.61%"
"12.05.2025","4.950","4.820","4.950","4.820","82.86K","1.02%"
"09.05.2025","4.900","4.900","4.900","4.800","209.30K","0.00%"
"08.05.2025","4.900","4.910","4.910","4.800","274.23K","1.03%"
"07.05.2025","4.850","4.930","4.930","4.800","1.49K","1.04%"
"06.05.2025","4.800","4.810","4.930","4.800","3.02M","0.00%"
"05.05.2025","4.800","4.880","4.900","4.710","332.56K","0.00%"
"02.05.2025","4.800","4.830","4.880","4.800","129.72K","1.27%"
"30.04.2025","4.740","4.740","4.740","4.740","1.89M","0.00%"
"29.04.2025","4.740","4.730","4.740","4.730","1.55K","0.00%"
"28.04.2025","4.740","4.740","4.740","4.710","11.65K","0.00%"
"25.04.2025","4.740","4.750","4.750","4.700","22.07K","0.21%"
"24.04.2025","4.730","4.750","4.750","4.730","2.82K","-0.42%"
"23.04.2025","4.750","4.800","4.800","4.730","53.97K","-1.04%"
"22.04.2025","4.800","4.800","4.830","4.800","2.80K","-0.41%"
"21.04.2025","4.820","4.810","4.820","4.810","1.15K","1.69%"
"16.04.2025","4.740","4.740","4.740","4.720","6.58K","0.64%"
"15.04.2025","4.710","4.740","4.740","4.710","2.94K","-0.63%"
"14.04.2025","4.740","4.740","4.750","4.720","52.87K","0.00%"
"11.04.2025","4.740","4.790","4.830","4.710","120.44K","-1.04%"
"10.04.2025","4.790","4.800","4.800","4.790","11.25K","-0.83%"
"08.04.2025","4.830","4.830","4.830","4.730","41.17K","0.00%"
"07.04.2025","4.830","4.850","4.850","4.830","1.65K","-0.82%"
"04.04.2025","4.870","4.870","4.870","4.870","1.09K","-0.61%"
"03.04.2025","4.900","4.880","4.900","4.880","102.89K","0.41%"
"02.04.2025","4.880","4.880","4.880","4.880","0.73K","-0.61%"
"01.04.2025","4.910","4.900","4.910","4.900","515.17K","2.29%"
"31.03.2025","4.800","4.800","4.800","4.800","0.35K","0.00%"
"28.03.2025","4.800","4.870","4.900","4.800","3.92K","-1.44%"
"27.03.2025","4.870","4.870","4.870","4.870","1.36K","-0.20%"
"26.03.2025","4.880","4.890","4.890","4.880","23.92K","1.88%"
"25.03.2025","4.790","4.849","4.849","4.790","2.45K","-1.21%"
"24.03.2025","4.849","4.849","4.849","4.849","3.33K","0.00%"
"21.03.2025","4.849","4.770","4.849","4.761","6.14K","1.65%"
"20.03.2025","4.770","4.751","4.770","4.751","29.43K","0.21%"
"19.03.2025","4.761","4.829","4.829","4.711","21.96K","-3.24%"
"18.03.2025","4.920","4.950","4.960","4.850","5.70K","-1.20%"
"13.03.2025","4.980","5.000","5.000","4.980","2.45K","2.68%"
"12.03.2025","4.850","4.910","4.910","4.850","1.97K","-1.42%"
"11.03.2025","4.920","4.920","4.920","4.920","0.81K","0.41%"
"10.03.2025","4.900","4.980","4.980","4.900","3.35K","-1.80%"
"07.03.2025","4.990","4.900","4.990","4.890","55.14K","-0.20%"
"05.03.2025","5.000","4.810","5.000","4.800","8.26K","4.38%"
"04.03.2025","4.790","4.810","4.830","4.710","8.84K","-0.21%"
"03.03.2025","4.800","4.830","4.890","4.800","50.57K","-2.04%"
"28.02.2025","4.900","4.900","4.900","4.850","2.24K","0.00%"
"27.02.2025","4.900","4.890","4.970","4.880","9.13K","-1.80%"
"25.02.2025","4.990","4.850","4.990","4.850","4.31K","0.81%"
"24.02.2025","4.950","4.950","4.950","4.950","1.65K","0.00%"
"21.02.2025","4.950","4.860","4.950","4.860","2.40K","1.85%"
"20.02.2025","4.860","4.950","4.950","4.860","8.54K","-2.02%"
"19.02.2025","4.960","5.090","5.090","4.950","3.61K","-0.80%"
"18.02.2025","5.000","5.240","5.240","4.950","26.83K","-2.72%"
"17.02.2025","5.140","5.110","5.180","5.100","2.08K","2.59%"
"14.02.2025","5.010","4.990","5.010","4.990","1.37K","0.00%"
"13.02.2025","5.010","5.010","5.010","4.980","3.72K","0.40%"
"12.02.2025","4.990","4.980","4.990","4.900","5.17K","0.20%"
"11.02.2025","4.980","4.950","4.980","4.950","1.78K","0.61%"
"10.02.2025","4.950","4.990","4.990","4.950","2.86K","-0.60%"
"07.02.2025","4.980","5.000","5.000","4.950","154.79K","-0.40%"
"06.02.2025","5.000","4.950","5.000","4.950","7.06K","0.81%"
"05.02.2025","4.960","4.960","5.020","4.950","5.06K","0.20%"
"04.02.2025","4.950","4.960","5.050","4.950","5.83K","-1.98%"
"31.01.2025","5.050","5.030","5.060","4.950","2.58K","0.80%"
"30.01.2025","5.010","5.010","5.020","4.950","7.48K","0.40%"
"29.01.2025","4.990","5.030","5.030","4.950","1.66K","0.00%"
"28.01.2025","4.990","4.980","4.990","4.950","1.84K","0.40%"
"27.01.2025","4.970","4.890","4.980","4.890","10.53K","1.02%"
"24.01.2025","4.920","4.950","4.950","4.850","35.41K","-0.20%"
"23.01.2025","4.930","4.940","4.960","4.920","5.42K","-1.40%"
"22.01.2025","5.000","4.980","5.080","4.910","466.43K","1.83%"
"21.01.2025","4.910","4.990","4.990","4.910","2.54K","-1.60%"
"20.01.2025","4.990","4.980","4.990","4.980","1.90K","1.63%"
"17.01.2025","4.910","4.900","4.990","4.900","1.90K","-0.20%"
"16.01.2025","4.920","5.110","5.110","4.860","38.57K","-1.80%"
"15.01.2025","5.010","5.020","5.120","5.010","32.46K","0.00%"
"14.01.2025","5.010","5.140","5.140","5.010","57.98K","-2.15%"
"13.01.2025","5.120","5.390","5.390","5.120","15.26K","-5.19%"
"10.01.2025","5.400","5.280","5.400","5.200","3.85K","2.47%"
"09.01.2025","5.270","5.250","5.270","5.250","1.29K","0.00%"
"08.01.2025","5.270","5.300","5.400","5.270","6.75K","-1.50%"
"07.01.2025","5.350","5.250","5.470","5.250","3.11K","-0.19%"
"06.01.2025","5.360","5.450","5.490","5.360","3.33K","0.19%"
"03.01.2025","5.350","5.370","5.450","5.350","1.73K","-2.01%"
"02.01.2025","5.460","5.390","5.500","5.380","25.31K","-0.73%"
"31.12.2024","5.500","5.480","5.500","5.370","463.25K","0.36%"
"30.12.2024","5.480","5.200","5.500","5.200","468.44K","4.78%"
"27.12.2024","5.230","5.400","5.400","5.200","2.56K","-2.79%"
"26.12.2024","5.380","5.390","5.390","5.380","1.72K","-0.37%"
"23.12.2024","5.400","5.170","5.450","5.170","230.25K","6.72%"
"20.12.2024","5.060","5.030","5.270","5.030","431.54K","-1.36%"
"19.12.2024","5.130","5.100","5.130","5.100","23.67K","-1.35%"
"18.12.2024","5.200","5.290","5.290","5.200","0.84K","0.00%"
"17.12.2024","5.200","5.140","5.370","5.140","77.10K","0.19%"
"16.12.2024","5.190","5.330","5.330","5.150","19.20K","-2.63%"
"13.12.2024","5.330","5.210","5.330","5.210","4.31K","0.19%"
"11.12.2024","5.320","5.320","5.320","5.320","0.81K","-0.37%"
"10.12.2024","5.340","5.250","5.340","5.250","26.73K","2.30%"
"09.12.2024","5.220","5.350","5.350","5.220","2.70K","-2.43%"
"06.12.2024","5.350","5.140","5.350","5.140","82.14K","1.90%"
"05.12.2024","5.250","5.250","5.250","5.250","0.76K","0.00%"
"04.12.2024","5.250","5.180","5.250","5.180","4.21K","0.00%"
"03.12.2024","5.250","5.240","5.250","5.210","35.83K","-2.42%"
"02.12.2024","5.380","5.380","5.380","5.380","2.15K","0.00%"
"29.11.2024","5.380","5.340","5.380","5.340","2.26K","0.00%"
"28.11.2024","5.380","5.300","5.400","5.190","22.61K","1.51%"
"27.11.2024","5.300","5.150","5.300","5.000","111.59K","2.91%"
"26.11.2024","5.150","4.840","5.150","4.830","38.81K","4.25%"
"25.11.2024","4.940","4.700","4.950","4.630","156.99K","4.44%"
"22.11.2024","4.730","4.700","4.800","4.700","35.73K","0.21%"
"21.11.2024","4.720","4.830","4.830","4.700","7.72K","-0.94%"
"20.11.2024","4.765","4.765","4.765","4.765","2.56K","1.89%"
"19.11.2024","4.676","4.647","4.676","4.627","13.62K","-1.25%"
"15.11.2024","4.735","4.735","4.735","4.726","4.20K","0.21%"
"14.11.2024","4.726","4.647","4.726","4.647","4.67K","1.91%"
"13.11.2024","4.637","4.726","4.726","4.637","3.64K","-1.67%"
"12.11.2024","4.716","4.716","4.716","4.716","1.56K","0.84%"
"11.11.2024","4.676","4.706","4.706","4.657","8.59K","-1.04%"
"08.11.2024","4.726","4.726","4.726","4.726","1.10K","1.69%"
"07.11.2024","4.647","4.726","4.726","4.627","9.26K","-0.63%"
"06.11.2024","4.676","4.676","4.676","4.676","1.63K","0.00%"
"05.11.2024","4.676","4.726","4.726","4.637","6.00K","-1.04%"
"04.11.2024","4.726","4.745","4.745","4.726","5.24K","-0.41%"
"01.11.2024","4.745","4.745","4.745","4.745","3.79K","-0.21%"
"31.10.2024","4.755","4.637","4.755","4.627","10.42K","-0.21%"
"30.10.2024","4.765","4.814","4.814","4.755","1.67K","0.21%"
"29.10.2024","4.755","4.775","4.775","4.706","11.70K","0.63%"
"28.10.2024","4.726","4.716","4.765","4.716","8.07K","2.13%"
"25.10.2024","4.627","4.716","4.814","4.627","11.32K","0.00%"
"24.10.2024","4.627","4.716","4.716","4.627","11.11K","0.00%"
"23.10.2024","4.627","4.775","4.775","4.627","33.68K","-2.89%"
"22.10.2024","4.765","4.824","4.883","4.765","54.33K","-1.43%"
"21.10.2024","4.834","4.893","4.893","4.824","5.39K","-0.61%"
"18.10.2024","4.863","4.824","4.883","4.824","1.23K","-0.20%"
"17.10.2024","4.873","4.775","4.873","4.775","2.77K","0.00%"
"16.10.2024","4.873","4.873","4.873","4.824","2.70K","1.02%"
"15.10.2024","4.824","4.775","4.883","4.775","73.90K","-1.41%"
"14.10.2024","4.893","4.854","4.913","4.785","60.02K","-0.20%"
"10.10.2024","4.903","4.903","4.903","4.834","1.56K","0.61%"
"09.10.2024","4.873","4.863","4.913","4.863","8.97K","0.20%"
"08.10.2024","4.863","4.834","4.873","4.834","5.42K","-1.00%"
"07.10.2024","4.913","4.913","4.923","4.863","36.26K","0.00%"
"04.10.2024","4.913","4.903","4.913","4.903","7.29K","1.42%"
"03.10.2024","4.844","4.913","4.913","4.844","3.54K","-1.40%"
"02.10.2024","4.913","4.824","4.913","4.735","122.47K","0.20%"
"30.09.2024","4.903","4.903","4.903","4.834","4.51K","0.61%"
"27.09.2024","4.873","4.903","4.903","4.873","3.43K","0.81%"
"26.09.2024","4.834","4.824","4.913","4.735","27.24K","-1.60%"
"25.09.2024","4.913","4.913","4.913","4.804","38.78K","0.00%"
"24.09.2024","4.913","4.913","4.913","4.913","14.14K","0.20%"
"23.09.2024","4.903","4.913","4.913","4.903","1.88K","-0.20%"
"20.09.2024","4.913","4.913","4.913","4.913","10.56K","0.00%"
"19.09.2024","4.913","4.903","4.913","4.903","7.81K","0.00%"
"18.09.2024","4.913","4.863","4.913","4.824","15.64K","0.00%"
"17.09.2024","4.913","4.913","4.913","4.863","15.25K","0.20%"
"13.09.2024","4.903","4.854","4.903","4.834","7.97K","-0.20%"
"12.09.2024","4.913","4.844","4.913","4.844","65.28K","0.00%"
"11.09.2024","4.913","4.844","4.913","4.844","84.03K","0.40%"
"10.09.2024","4.893","4.873","4.913","4.873","1.10K","-0.40%"
"09.09.2024","4.913","4.913","4.913","4.854","59.17K","0.00%"
"06.09.2024","4.913","4.913","4.913","4.854","3.89K","0.00%"
"05.09.2024","4.913","4.903","4.913","4.844","41.40K","0.00%"
"04.09.2024","4.913","4.903","4.913","4.834","72.70K","0.40%"
"03.09.2024","4.893","4.913","4.913","4.893","1.04K","-0.20%"
"02.09.2024","4.903","4.883","4.913","4.873","2.60K","-0.20%"
"30.08.2024","4.913","4.913","4.923","4.873","129.82K","-0.20%"
"29.08.2024","4.923","4.893","4.923","4.834","3.17M","0.81%"
"28.08.2024","4.883","4.735","4.893","4.627","126.18K","2.06%"
"27.08.2024","4.785","4.834","4.844","4.785","64.38K","-2.61%"
"26.08.2024","4.913","4.834","4.913","4.834","80.01K","0.20%"
"23.08.2024","4.903","4.913","4.913","4.834","2.12K","-0.40%"
"22.08.2024","4.923","4.913","4.923","4.824","17.22K","0.00%"
"21.08.2024","4.923","4.923","4.923","4.834","3.62K","0.00%"
"20.08.2024","4.923","4.883","4.923","4.854","106.55K","0.81%"
"19.08.2024","4.883","4.834","4.923","4.824","143.24K","-0.60%"
"16.08.2024","4.913","4.903","4.913","4.854","3.61K","0.40%"
"15.08.2024","4.893","4.873","4.923","4.873","3.35K","0.20%"
"14.08.2024","4.883","4.893","4.893","4.824","2.76K","0.82%"
"13.08.2024","4.844","4.853","4.863","4.844","4.03K","-0.20%"
"12.08.2024","4.853","4.863","4.863","4.678","6.42K","-0.20%"
"09.08.2024","4.863","4.863","4.863","4.863","1.74K","0.00%"
"08.08.2024","4.863","4.795","4.863","4.795","2.57K","0.00%"
"07.08.2024","4.863","4.863","4.863","4.863","1.19K","-1.77%"
"06.08.2024","4.951","4.834","4.960","4.795","17.74K","2.21%"
"05.08.2024","4.844","4.669","4.844","4.669","38.94K","1.84%"
"02.08.2024","4.756","4.766","4.844","4.756","12.29K","1.88%"
"01.08.2024","4.669","4.717","4.863","4.669","3.52M","-3.03%"
"31.07.2024","4.814","4.853","4.853","4.766","12.25K","0.00%"
"30.07.2024","4.814","4.824","4.824","4.717","16.93K","1.64%"
"29.07.2024","4.737","4.844","4.863","4.669","77.31K","1.46%"
"26.07.2024","4.669","4.776","4.834","4.669","72.45K","-4.00%"
"25.07.2024","4.863","4.834","4.863","4.834","11.04K","0.40%"
"24.07.2024","4.844","4.776","4.844","4.776","1.02K","1.63%"
"23.07.2024","4.766","4.863","4.863","4.766","17.07K","-1.01%"
"22.07.2024","4.814","4.853","4.853","4.814","3.53K","-1.00%"
"19.07.2024","4.863","4.853","4.863","4.853","4.36K","0.20%"
"18.07.2024","4.853","4.863","4.863","4.853","139.73K","-0.20%"
"17.07.2024","4.863","4.863","4.863","4.795","102.76K","1.42%"
"16.07.2024","4.795","4.795","4.844","4.795","31.69K","0.20%"
"15.07.2024","4.785","4.776","4.863","4.776","59.34K","-1.60%"
"12.07.2024","4.863","4.776","4.863","4.776","3.54K","0.00%"
"11.07.2024","4.863","4.814","4.863","4.766","1.98K","0.00%"
"10.07.2024","4.863","4.814","4.863","4.814","320.90K","0.00%"
"09.07.2024","4.863","4.805","4.863","4.785","365.24K","0.00%"
"08.07.2024","4.863","4.863","4.863","4.834","300.99K","0.00%"
"05.07.2024","4.863","4.863","4.863","4.844","200.28K","0.00%"
"04.07.2024","4.863","4.814","4.863","4.766","602.53K","0.00%"
"03.07.2024","4.863","4.853","4.863","4.844","1.00M","-0.20%"
"02.07.2024","4.873","4.951","4.951","4.873","4.04K","-1.38%"
"01.07.2024","4.941","4.853","4.951","4.853","8.85K","1.80%"
"28.06.2024","4.853","4.814","4.863","4.814","522.96K","0.81%"
"27.06.2024","4.814","4.853","4.931","4.814","58.60K","0.00%"
"26.06.2024","4.814","4.863","4.863","4.814","615.20K","-1.00%"
"25.06.2024","4.863","4.853","4.863","4.844","603.52K","0.20%"
"24.06.2024","4.853","4.853","4.863","4.853","2.62K","1.84%"
"21.06.2024","4.766","4.863","4.921","4.766","45.19K","-3.16%"
"20.06.2024","4.921","4.960","4.960","4.912","1.97M","-0.20%"
"19.06.2024","4.931","4.931","4.960","4.931","328.80K","-0.98%"
"18.06.2024","4.980","4.941","4.999","4.941","40.53K","0.59%"
"17.06.2024","4.951","4.746","4.951","4.639","122.23K","6.49%"
"14.06.2024","4.649","4.951","4.951","4.649","7.03K","-4.21%"
"13.06.2024","4.853","4.863","4.863","4.853","16.71K","-2.16%"
"12.06.2024","4.960","4.785","4.990","4.766","172.23K","3.87%"
"11.06.2024","4.776","4.921","4.921","4.766","9.77K","-4.29%"
"10.06.2024","4.990","5.106","5.106","4.990","3.40K","-2.47%"
"07.06.2024","5.116","5.252","5.252","5.116","5.07K","-0.75%"
"06.06.2024","5.155","5.301","5.301","5.155","5.28K","-1.49%"
"05.06.2024","5.233","5.242","5.242","5.233","29.84K","-0.19%"
"04.06.2024","5.242","5.252","5.252","5.242","1.75K","0.00%"
"03.06.2024","5.242","5.476","5.476","5.242","3.28K","-4.09%"
"31.05.2024","5.466","5.476","5.476","5.466","1.42K","-0.18%"
"30.05.2024","5.476","5.466","5.476","5.466","22.81K","0.00%"
"29.05.2024","5.476","5.476","5.476","5.466","118.93K","-0.18%"
"27.05.2024","5.486","5.447","5.505","5.437","28.71K","0.18%"
"24.05.2024","5.476","5.476","5.476","5.456","22.50K","0.90%"
"23.05.2024","5.427","5.427","5.427","5.408","39.82K","1.82%"
"22.05.2024","5.330","5.262","5.369","5.262","6.22K","-0.72%"
"21.05.2024","5.369","5.379","5.379","5.369","57.29K","-0.09%"
"20.05.2024","5.374","5.557","5.557","5.306","27.78K","-2.79%"
"17.05.2024","5.528","5.499","5.557","5.499","2.19K","0.88%"
"16.05.2024","5.480","5.499","5.557","5.480","9.68K","-0.35%"
"15.05.2024","5.499","5.277","5.499","5.277","12.37K","4.20%"
"14.05.2024","5.277","5.287","5.287","5.277","3.20K","-0.36%"
"13.05.2024","5.297","5.297","5.297","5.297","0.77K","-0.18%"
"10.05.2024","5.306","5.335","5.335","5.210","119.57K","-1.79%"
"09.05.2024","5.403","5.374","5.403","5.374","4.67K","0.54%"
"08.05.2024","5.374","5.383","5.461","5.345","9.89K","-1.76%"
"07.05.2024","5.470","5.489","5.489","5.383","12.07K","2.35%"
"06.05.2024","5.345","5.325","5.345","5.306","1.38K","-0.72%"
"03.05.2024","5.383","5.403","5.403","5.383","2.61K","-0.36%"
"02.05.2024","5.403","5.451","5.586","5.393","44.44K","-1.75%"
"30.04.2024","5.499","5.461","5.586","5.412","20.00K","-1.55%"
"29.04.2024","5.586","5.586","5.586","5.586","0.32K","0.00%"
"26.04.2024","5.586","5.586","5.586","5.403","53.46K","-0.17%"
"25.04.2024","5.596","5.412","5.596","5.393","185.58K","2.65%"
"24.04.2024","5.451","5.461","5.461","5.451","1.38K","0.53%"
"23.04.2024","5.422","5.403","5.422","5.393","8.12K","-1.40%"
"22.04.2024","5.499","5.393","5.499","5.393","0.74K","0.00%"
"19.04.2024","5.499","5.499","5.509","5.499","1.06K","-1.72%"
"18.04.2024","5.596","5.625","5.673","5.441","2.57K","-0.51%"
"17.04.2024","5.625","5.625","5.625","5.625","0.64K","0.69%"
"16.04.2024","5.586","5.605","5.615","5.489","43.06K","-0.52%"
"15.04.2024","5.615","5.567","5.615","5.441","23.71K","1.22%"
"12.04.2024","5.547","5.547","5.547","5.547","2.76K","-0.17%"
"11.04.2024","5.557","5.528","5.586","5.528","99.06K","-0.52%"
"10.04.2024","5.586","5.586","5.615","5.518","57.52K","0.00%"
"09.04.2024","5.586","5.547","5.615","5.518","52.50K","-0.17%"
"08.04.2024","5.596","5.576","5.596","5.576","0.92K","-0.34%"
"05.04.2024","5.615","5.596","5.634","5.596","13.03K","-0.34%"
"04.04.2024","5.634","5.596","5.634","5.596","20.93K","0.00%"
"03.04.2024","5.634","5.625","5.634","5.538","28.94K","0.00%"
"02.04.2024","5.634","5.625","5.634","5.625","15.53K","0.00%"
"01.04.2024","5.634","5.518","5.644","5.518","22.67K","2.10%"
"27.03.2024","5.518","5.354","5.528","5.354","43.02K","4.19%"
"26.03.2024","5.297","5.335","5.441","5.297","3.69K","0.00%"
"25.03.2024","5.297","5.306","5.316","5.297","1.90K","-0.05%"
"22.03.2024","5.299","5.299","5.299","5.280","9.56K","0.00%"
"21.03.2024","5.299","5.462","5.462","5.280","38.53K","-1.78%"
"20.03.2024","5.395","5.395","5.395","5.395","5.55K","0.36%"
"19.03.2024","5.376","5.376","5.376","5.376","3.38K","0.00%"
"15.03.2024","5.376","5.453","5.453","5.280","127.69K","-1.75%"
"14.03.2024","5.472","5.482","5.616","5.472","17.96K","1.79%"
"13.03.2024","5.376","5.472","5.472","5.280","225.65K","-0.88%"
"12.03.2024","5.424","5.424","5.424","5.424","63.38K","-0.53%"
"11.03.2024","5.453","5.501","5.501","5.453","1.33K","-0.87%"
"08.03.2024","5.501","5.558","5.558","5.501","1.87K","1.06%"
"07.03.2024","5.443","5.472","5.549","5.424","21.53K","-0.53%"
"06.03.2024","5.472","5.549","5.549","5.472","2.33K","-1.38%"
"05.03.2024","5.549","5.568","5.568","5.549","30.78K","-0.17%"
"04.03.2024","5.558","5.472","5.568","5.472","52.76K","1.58%"
"01.03.2024","5.472","5.568","5.568","5.472","60.84K","-1.72%"
"29.02.2024","5.568","5.510","5.568","5.510","21.81K","0.17%"
"28.02.2024","5.558","5.578","5.578","5.558","51.28K","-0.34%"
"27.02.2024","5.578","5.472","5.578","5.472","2.34K","1.93%"
"26.02.2024","5.472","5.472","5.491","5.472","39.15K","0.00%"
"23.02.2024","5.472","5.568","5.568","5.472","213.40K","-1.89%"
"22.02.2024","5.578","5.568","5.578","5.568","1.52K","0.17%"
"21.02.2024","5.568","5.568","5.568","5.568","0.80K","0.00%"
"20.02.2024","5.568","5.558","5.578","5.558","1.40K","0.00%"
"19.02.2024","5.568","5.578","5.578","5.558","1.00M","-0.17%"
"15.02.2024","5.578","5.578","5.587","5.549","100.32K","0.00%"
"14.02.2024","5.578","5.549","5.578","5.549","713.14K","1.04%"
"13.02.2024","5.520","5.539","5.549","5.510","64.49K","-0.35%"
"12.02.2024","5.539","5.328","5.606","5.328","99.85K","2.67%"
"09.02.2024","5.395","5.347","5.424","5.232","87.53K","0.72%"
"08.02.2024","5.357","5.184","5.366","5.184","491.26K","2.39%"
"07.02.2024","5.232","5.136","5.232","5.136","90.16K","2.83%"
"06.02.2024","5.088","5.088","5.088","5.078","55.49K","0.00%"
"02.02.2024","5.088","5.069","5.088","5.040","113.37K","0.95%"
"01.02.2024","5.040","5.078","5.088","5.040","104.41K","-0.94%"
"31.01.2024","5.088","4.944","5.088","4.944","153.84K","0.38%"
"30.01.2024","5.069","5.088","5.088","4.944","151.62K","-0.38%"
"29.01.2024","5.088","4.934","5.165","4.906","95.88K","0.76%"
"26.01.2024","5.050","4.733","5.088","4.733","3.79M","6.69%"
"25.01.2024","4.733","4.512","4.752","4.502","69.44K","4.89%"
"24.01.2024","4.512","4.608","4.608","4.512","5.01M","0.00%"
"23.01.2024","4.512","4.637","4.694","4.512","1.76M","-0.84%"
"22.01.2024","4.550","4.752","4.781","4.512","1.31M","-5.20%"
"18.01.2024","4.800","4.608","4.800","4.608","10.91M","4.82%"
"17.01.2024","4.579","4.637","4.694","4.579","4.65K","-1.45%"
"16.01.2024","4.646","4.608","4.646","4.608","1.13K","1.68%"
"15.01.2024","4.570","4.666","4.666","4.570","15.39K","-2.06%"
"12.01.2024","4.666","4.714","4.714","4.608","32.37K","-0.61%"
"11.01.2024","4.694","4.589","4.800","4.579","143.44K","-0.81%"
"10.01.2024","4.733","4.752","4.800","4.733","21.29K","0.00%"
"09.01.2024","4.733","4.742","4.752","4.704","11.07K","-0.40%"
"08.01.2024","4.752","4.800","4.800","4.742","2.77K","0.20%"
"05.01.2024","4.742","4.790","4.790","4.704","211.30K","-0.40%"
"04.01.2024","4.762","4.800","4.800","4.752","18.09K","-0.20%"
"03.01.2024","4.771","4.800","4.800","4.762","14.96K","-0.40%"
"02.01.2024","4.790","4.896","4.896","4.781","18.96K","-2.16%"
"29.12.2023","4.896","4.800","5.136","4.790","608.53K","2.00%"
"28.12.2023","4.800","4.752","4.800","4.752","176.39K","0.20%"
"27.12.2023","4.790","4.810","4.810","4.771","106.59K","-0.99%"
"26.12.2023","4.838","4.877","4.877","4.838","2.72K","-0.98%"
"22.12.2023","4.886","4.896","4.896","4.810","56.63K","-0.20%"
"21.12.2023","4.896","4.992","4.992","4.896","348.68K","-1.73%"
"20.12.2023","4.982","4.934","4.992","4.934","70.44K","-0.19%"
"19.12.2023","4.992","4.896","5.078","4.896","186.24K","1.96%"
"18.12.2023","4.896","5.078","5.088","4.886","332.96K","-3.77%"
"15.12.2023","5.088","4.982","5.088","4.982","373.62K","3.11%"
"14.12.2023","4.934","4.954","4.992","4.934","156.61K","-0.39%"
"13.12.2023","4.954","5.088","5.088","4.800","155.13K","-2.64%"
"11.12.2023","5.088","5.088","5.088","5.078","50.74K","0.19%"
"08.12.2023","5.078","4.992","5.078","4.992","78.68K","1.73%"
"07.12.2023","4.992","5.059","5.059","4.800","499.70K","-1.33%"
"06.12.2023","5.059","5.050","5.059","5.050","136.58K","0.19%"
"05.12.2023","5.050","5.069","5.069","5.050","42.77K","-0.57%"
"04.12.2023","5.078","5.078","5.078","5.040","91.10K","0.19%"
"01.12.2023","5.069","5.059","5.088","5.050","112.23K","0.19%"
"30.11.2023","5.059","5.050","5.088","4.704","2.64M","0.19%"
"29.11.2023","5.050","5.069","5.069","5.050","100.57K","-0.38%"
"28.11.2023","5.069","5.040","5.069","5.040","58.48K","0.00%"
"27.11.2023","5.069","5.040","5.088","5.040","24.81K","0.00%"
"24.11.2023","5.069","5.088","5.088","5.069","123.99K","-0.38%"
"23.11.2023","5.088","5.088","5.088","5.088","120.53K","-0.23%"
"22.11.2023","5.100","5.109","5.109","5.090","64.34K","-2.02%"
"21.11.2023","5.205","5.157","5.205","5.109","35.05K","-0.18%"
"17.11.2023","5.214","5.214","5.214","5.214","11.21K","0.37%"
"16.11.2023","5.195","5.205","5.205","5.195","2.39K","-0.37%"
"15.11.2023","5.214","5.214","5.243","5.109","44.04K","-0.18%"
"14.11.2023","5.224","5.224","5.224","5.214","82.42K","0.00%"
"13.11.2023","5.224","5.233","5.233","5.128","68.44K","-0.18%"
"10.11.2023","5.233","5.243","5.243","5.224","30.56K","-0.18%"
"09.11.2023","5.243","5.291","5.291","5.224","24.36K","-0.90%"
"08.11.2023","5.291","5.253","5.291","5.253","50.94K","0.54%"
"07.11.2023","5.262","5.281","5.291","5.262","44.27K","-0.54%"
"06.11.2023","5.291","5.300","5.300","5.253","129.83K","-0.18%"
"03.11.2023","5.300","5.300","5.300","5.300","79.63K","0.36%"
"01.11.2023","5.281","5.281","5.300","5.281","75.83K","-0.36%"
"31.10.2023","5.300","5.253","5.300","5.253","58.82K","-0.18%"
"30.10.2023","5.310","5.205","5.319","5.052","66.59K","2.96%"
"27.10.2023","5.157","5.157","5.157","5.157","33.45K","-0.92%"
"26.10.2023","5.205","5.253","5.253","5.205","103.21K","-1.62%"
"25.10.2023","5.291","5.281","5.291","5.253","1.45K","-0.54%"
"23.10.2023","5.319","5.319","5.319","5.319","2.62K","0.00%"
"20.10.2023","5.319","5.319","5.319","5.319","0.65K","-0.36%"
"19.10.2023","5.339","5.329","5.339","5.329","29.81K","0.00%"
"18.10.2023","5.339","5.253","5.339","5.253","2.97K","-0.18%"
"17.10.2023","5.348","5.253","5.348","5.253","206.73K","0.00%"
"16.10.2023","5.348","5.329","5.348","5.329","225.93K","0.18%"
"13.10.2023","5.339","5.339","5.339","5.339","200.24K","0.00%"
"12.10.2023","5.339","5.329","5.339","5.329","206.23K","-0.18%"
"11.10.2023","5.348","5.272","5.348","5.272","179.68K","0.00%"
"10.10.2023","5.348","5.348","5.348","5.339","202.62K","0.00%"
"09.10.2023","5.348","5.253","5.348","5.253","149.77K","1.82%"
"06.10.2023","5.253","5.157","5.348","5.148","176.51K","0.18%"
