"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"21.05.2025","9.790","9.850","9.850","9.650","42.78K","-1.61%"
"20.05.2025","9.950","9.970","9.980","9.810","18.04K","-0.10%"
"19.05.2025","9.960","10.090","10.090","9.810","28.55K","-0.50%"
"16.05.2025","10.010","9.910","10.090","9.850","14.02K","2.04%"
"15.05.2025","9.810","9.849","9.849","9.751","77.92K","0.00%"
"14.05.2025","9.810","9.830","9.948","9.682","135.38K","0.20%"
"13.05.2025","9.790","9.859","9.859","9.771","31.79K","-0.70%"
"12.05.2025","9.859","9.899","10.046","9.751","24.40K","-0.20%"
"09.05.2025","9.879","9.849","9.889","9.712","58.85K","-0.71%"
"08.05.2025","9.950","9.990","9.990","9.870","12.08K","0.20%"
"07.05.2025","9.930","10.000","10.000","9.800","67.14K","-0.20%"
"06.05.2025","9.950","10.000","10.000","9.840","41.49K","-0.70%"
"05.05.2025","10.020","10.050","10.050","9.810","73.39K","0.60%"
"02.05.2025","9.960","9.750","9.990","9.750","18.81K","0.50%"
"30.04.2025","9.910","10.100","10.100","9.820","304.16K","-1.88%"
"29.04.2025","10.100","10.000","10.100","9.900","29.98K","0.20%"
"28.04.2025","10.080","10.210","10.300","10.080","8.00K","-1.27%"
"25.04.2025","10.210","10.000","10.350","9.800","38.68K","3.34%"
"24.04.2025","9.880","9.900","10.020","9.650","8.93K","-1.50%"
"23.04.2025","10.030","10.140","10.200","9.980","8.45K","0.30%"
"22.04.2025","10.000","9.550","10.090","9.500","22.24K","3.84%"
"21.04.2025","9.630","9.530","9.630","9.530","12.87K","-0.10%"
"16.04.2025","9.640","9.750","9.750","9.570","10.59K","-0.10%"
"15.04.2025","9.650","9.530","9.700","9.530","8.08K","0.10%"
"14.04.2025","9.640","9.770","9.770","9.610","13.86K","-0.41%"
"11.04.2025","9.680","9.780","9.780","9.560","21.14K","-0.82%"
"10.04.2025","9.760","9.770","9.770","9.710","6.78K","0.00%"
"09.04.2025","9.760","9.790","9.790","9.620","9.60K","0.10%"
"08.04.2025","9.750","9.800","9.800","9.700","3.77K","0.10%"
"07.04.2025","9.740","9.800","9.800","9.600","16.77K","-0.61%"
"04.04.2025","9.800","9.880","9.880","9.800","15.78K","-1.41%"
"03.04.2025","9.940","9.990","9.990","9.800","10.34K","-0.10%"
"02.04.2025","9.950","9.970","9.970","9.850","12.59K","0.10%"
"01.04.2025","9.940","9.980","9.990","9.810","8.77K","0.71%"
"31.03.2025","9.870","9.980","9.990","9.810","146.39K","-0.20%"
"28.03.2025","9.890","10.050","10.050","9.880","14.04K","-1.49%"
"27.03.2025","10.040","9.950","10.090","9.860","13.97K","1.11%"
"26.03.2025","9.930","10.040","10.190","9.710","91.67K","-1.29%"
"25.03.2025","10.060","9.990","10.100","9.630","88.44K","0.60%"
"24.03.2025","10.000","9.810","10.000","9.810","9.81K","0.20%"
"21.03.2025","9.980","10.360","10.360","9.510","75.55K","-1.19%"
"20.03.2025","10.100","10.510","10.510","10.000","75.24K","-3.81%"
"19.03.2025","10.500","10.650","10.650","10.100","89.83K","-0.57%"
"18.03.2025","10.560","10.900","10.930","10.540","31.48K","-2.49%"
"14.03.2025","10.830","10.850","10.990","10.500","49.82K","-1.55%"
"13.03.2025","11.000","11.190","11.250","10.650","50.63K","-2.31%"
"12.03.2025","11.260","10.700","11.900","10.410","74.46K","3.30%"
"11.03.2025","10.900","10.730","10.910","10.700","10.53K","-0.46%"
"10.03.2025","10.950","11.110","11.300","10.550","53.61K","-1.44%"
"07.03.2025","11.110","10.140","11.450","10.050","63.95K","7.73%"
"06.03.2025","10.312","9.829","10.697","9.720","100.49K","4.60%"
"05.03.2025","9.859","9.898","9.898","9.681","26.04K","0.20%"
"04.03.2025","9.839","9.730","9.908","9.730","25.75K","0.00%"
"03.03.2025","9.839","9.868","9.918","9.592","117.00K","-0.10%"
"28.02.2025","9.849","9.750","10.066","9.375","328.71K","-2.39%"
"27.02.2025","10.090","9.900","10.200","9.900","54.23K","1.41%"
"26.02.2025","9.950","9.880","10.100","9.700","91.81K","1.12%"
"25.02.2025","9.840","10.100","10.200","9.830","55.14K","-2.77%"
"24.02.2025","10.120","9.960","10.300","9.730","47.05K","1.61%"
"21.02.2025","9.960","9.850","10.100","9.730","92.12K","1.22%"
"20.02.2025","9.840","9.790","9.890","9.610","75.70K","0.72%"
"19.02.2025","9.770","9.790","9.790","9.700","5.13K","0.31%"
"18.02.2025","9.740","9.700","9.900","9.670","45.86K","-1.22%"
"17.02.2025","9.860","9.900","9.900","9.680","91.38K","-1.20%"
"14.02.2025","9.980","9.780","10.050","9.710","84.92K","2.15%"
"13.02.2025","9.770","9.850","9.890","9.460","250.09K","-1.11%"
"12.02.2025","9.880","9.850","9.890","9.600","111.85K","0.82%"
"11.02.2025","9.800","9.900","9.900","9.700","29.78K","-0.51%"
"10.02.2025","9.850","9.940","9.980","9.800","58.48K","-1.01%"
"07.02.2025","9.950","10.100","10.110","9.840","157.72K","-1.49%"
"06.02.2025","10.100","10.000","10.190","9.910","18.04K","1.00%"
"05.02.2025","10.000","9.980","10.300","9.900","276.91K","-1.67%"
"04.02.2025","10.170","10.200","10.980","9.900","91.52K","-0.29%"
"31.01.2025","10.200","10.090","10.450","9.900","455.65K","2.00%"
"30.01.2025","10.000","10.020","10.070","9.740","340.23K","0.00%"
"29.01.2025","10.000","9.860","10.130","9.860","34.21K","0.91%"
"28.01.2025","9.910","10.000","10.300","9.810","170.83K","-0.80%"
"27.01.2025","9.990","9.970","10.000","9.800","62.68K","0.20%"
"24.01.2025","9.970","9.930","10.100","9.750","112.38K","0.40%"
"23.01.2025","9.930","10.000","10.000","9.720","31.93K","-0.60%"
"22.01.2025","9.990","9.790","10.000","9.690","127.61K","1.63%"
"21.01.2025","9.830","9.840","10.100","9.660","32.15K","1.03%"
"20.01.2025","9.730","9.890","9.890","9.700","2.55K","0.41%"
"17.01.2025","9.690","9.800","9.800","9.650","13.70K","0.10%"
"16.01.2025","9.680","10.000","10.000","9.510","148.19K","-3.10%"
"15.01.2025","9.990","10.040","10.040","9.820","81.85K","-0.10%"
"14.01.2025","10.000","10.050","10.050","9.900","79.47K","0.00%"
"13.01.2025","10.000","10.090","10.090","9.910","88.82K","-0.99%"
"10.01.2025","10.100","10.100","10.190","10.100","8.24K","-0.98%"
"09.01.2025","10.200","10.240","10.240","10.100","4.59K","0.20%"
"08.01.2025","10.180","10.450","10.500","10.060","67.09K","-1.64%"
"07.01.2025","10.350","10.070","10.400","10.070","53.96K","3.50%"
"06.01.2025","10.000","10.000","10.050","9.900","67.18K","0.00%"
"03.01.2025","10.000","10.000","10.190","9.840","39.77K","0.30%"
"02.01.2025","9.970","9.580","10.000","9.540","92.95K","1.94%"
"31.12.2024","9.780","9.600","10.750","9.490","398.54K","1.35%"
"30.12.2024","9.650","10.010","10.010","9.400","453.64K","-3.60%"
"27.12.2024","10.010","9.970","10.050","9.800","159.27K","1.42%"
"26.12.2024","9.870","9.900","9.910","9.720","22.23K","-1.30%"
"24.12.2024","10.000","10.000","10.300","9.660","55.30K","0.30%"
"23.12.2024","9.970","10.210","10.210","9.710","36.22K","-0.40%"
"20.12.2024","10.010","9.650","11.500","9.650","2.58M","1.62%"
"19.12.2024","9.850","9.800","9.900","9.520","39.93K","-1.79%"
"18.12.2024","10.030","9.010","10.200","9.000","111.50K","9.02%"
"17.12.2024","9.200","8.990","9.250","8.960","64.89K","2.79%"
"16.12.2024","8.950","8.990","8.990","8.820","28.85K","-1.43%"
"13.12.2024","9.080","8.800","9.130","8.640","139.88K","2.71%"
"11.12.2024","8.840","8.870","8.880","8.700","70.29K","-0.34%"
"10.12.2024","8.870","8.900","8.900","8.710","24.86K","-1.00%"
"09.12.2024","8.960","8.800","9.010","8.650","114.40K","1.70%"
"06.12.2024","8.810","8.700","8.880","8.570","117.22K","0.69%"
"05.12.2024","8.750","8.710","8.860","8.500","127.28K","0.69%"
"04.12.2024","8.690","8.790","8.790","8.530","138.15K","-1.36%"
"03.12.2024","8.810","8.740","8.960","8.460","248.85K","1.03%"
"02.12.2024","8.720","9.000","9.000","8.650","162.96K","-3.11%"
"29.11.2024","9.000","8.830","9.060","8.550","128.50K","2.27%"
"28.11.2024","8.800","8.690","8.870","8.510","38.15K","-0.79%"
"27.11.2024","8.870","8.790","8.950","8.500","133.16K","1.84%"
"26.11.2024","8.710","8.920","8.960","8.500","170.01K","-1.14%"
"25.11.2024","8.810","8.950","8.960","8.500","207.02K","-0.45%"
"22.11.2024","8.850","8.720","8.960","8.590","191.32K","0.11%"
"21.11.2024","8.840","9.060","9.060","8.710","172.68K","-1.56%"
"20.11.2024","8.980","9.100","9.100","8.900","34.64K","-0.55%"
"19.11.2024","9.030","9.000","9.070","8.810","80.12K","-0.33%"
"15.11.2024","9.060","9.100","9.100","8.950","48.46K","0.67%"
"14.11.2024","9.000","8.920","9.010","8.920","125.07K","-0.22%"
"13.11.2024","9.020","9.020","9.130","8.950","59.27K","0.00%"
"12.11.2024","9.020","9.320","9.450","8.980","357.34K","-5.25%"
"11.11.2024","9.520","9.010","9.690","8.910","109.02K","5.08%"
"08.11.2024","9.060","8.900","9.600","8.900","181.73K","-0.11%"
"07.11.2024","9.070","8.860","9.170","8.740","128.63K","0.22%"
"06.11.2024","9.050","9.060","9.170","8.660","102.49K","1.80%"
"05.11.2024","8.890","8.830","8.890","8.750","17.70K","0.68%"
"04.11.2024","8.830","9.000","9.310","8.610","136.62K","-3.07%"
"01.11.2024","9.110","9.130","9.300","8.780","115.50K","0.41%"
"31.10.2024","9.073","8.541","9.112","8.491","99.90K","4.07%"
"30.10.2024","8.718","8.156","8.944","8.097","107.95K","4.73%"
"29.10.2024","8.324","7.851","8.393","7.851","72.56K","3.81%"
"28.10.2024","8.018","8.038","8.373","7.782","143.24K","-0.61%"
"25.10.2024","8.068","7.821","8.275","7.792","123.96K","2.25%"
"24.10.2024","7.890","7.881","7.969","7.684","40.92K","1.52%"
"23.10.2024","7.772","7.881","7.920","7.684","48.36K","-1.38%"
"22.10.2024","7.881","7.959","7.959","7.802","38.24K","-0.12%"
"21.10.2024","7.890","7.979","7.979","7.851","39.28K","-0.37%"
"18.10.2024","7.920","7.831","7.950","7.831","22.34K","-0.25%"
"17.10.2024","7.940","7.881","7.979","7.841","17.96K","0.75%"
"16.10.2024","7.881","7.841","7.930","7.841","25.46K","0.00%"
"15.10.2024","7.881","7.792","7.979","7.743","23.73K","-0.74%"
"14.10.2024","7.940","7.890","7.959","7.743","73.09K","0.75%"
"11.10.2024","7.881","7.871","7.969","7.841","28.23K","-0.99%"
"10.10.2024","7.959","8.166","8.166","7.861","48.90K","-0.98%"
"09.10.2024","8.038","8.225","8.324","7.920","43.31K","-1.45%"
"08.10.2024","8.156","8.363","8.363","8.127","7.87K","-0.36%"
"07.10.2024","8.186","8.383","8.383","8.097","26.86K","-2.24%"
"04.10.2024","8.373","8.018","8.560","8.018","280.28K","2.53%"
"03.10.2024","8.166","8.284","8.284","8.156","68.50K","-1.19%"
"02.10.2024","8.265","8.314","8.314","8.176","18.91K","-0.47%"
"30.09.2024","8.304","8.373","8.373","8.087","16.02K","1.57%"
"27.09.2024","8.176","7.890","8.373","7.890","19.66K","1.10%"
"26.09.2024","8.087","8.107","8.107","7.979","34.82K","-0.24%"
"25.09.2024","8.107","8.324","8.324","8.097","45.42K","-0.84%"
"24.09.2024","8.176","8.373","8.403","8.166","37.78K","-1.66%"
"23.09.2024","8.314","8.491","8.491","8.235","31.59K","-2.09%"
"20.09.2024","8.491","8.403","8.511","8.304","10.23K","2.25%"
"19.09.2024","8.304","8.334","8.413","8.294","29.52K","-0.35%"
"18.09.2024","8.334","8.580","8.580","8.304","52.50K","-1.63%"
"17.09.2024","8.472","8.570","8.669","8.363","67.45K","-1.15%"
"13.09.2024","8.570","8.678","8.698","8.570","7.90K","-0.68%"
"12.09.2024","8.629","8.531","8.688","8.501","5.87K","1.15%"
"11.09.2024","8.531","8.590","8.590","8.462","21.78K","-1.14%"
"10.09.2024","8.629","8.619","8.738","8.619","80.79K","-0.45%"
"09.09.2024","8.669","8.836","8.846","8.619","54.61K","-1.90%"
"06.09.2024","8.836","8.885","8.954","8.678","12.94K","-0.44%"
"05.09.2024","8.875","8.875","8.964","8.767","24.49K","0.11%"
"04.09.2024","8.866","8.964","9.033","8.866","7.47K","-1.64%"
"03.09.2024","9.013","9.181","9.181","8.974","64.09K","-1.40%"
"02.09.2024","9.141","9.368","9.368","9.082","13.79K","-3.83%"
"30.08.2024","9.506","9.161","9.969","8.925","158.21K","3.65%"
"29.08.2024","9.171","8.885","9.250","8.718","145.49K","3.22%"
"28.08.2024","8.885","8.964","8.964","8.698","64.70K","-0.55%"
"27.08.2024","8.935","8.807","9.250","8.698","58.80K","1.68%"
"26.08.2024","8.787","8.757","8.915","8.639","29.08K","0.68%"
"23.08.2024","8.728","8.767","8.767","8.600","95.07K","0.57%"
"22.08.2024","8.678","8.688","8.767","8.619","47.46K","-1.12%"
"21.08.2024","8.777","8.866","8.866","8.669","89.21K","-0.78%"
"20.08.2024","8.846","9.013","9.013","8.698","24.67K","-0.44%"
"19.08.2024","8.885","8.757","9.240","8.570","65.57K","1.92%"
"16.08.2024","8.718","8.767","8.767","8.580","49.04K","0.11%"
"15.08.2024","8.708","8.442","8.738","8.442","56.78K","1.03%"
"14.08.2024","8.619","8.659","8.816","8.570","46.30K","-0.91%"
"13.08.2024","8.698","8.767","8.767","8.659","29.22K","-0.67%"
"12.08.2024","8.757","8.826","8.826","8.649","32.89K","-0.56%"
"09.08.2024","8.807","8.875","8.984","8.777","62.05K","-0.67%"
"08.08.2024","8.866","8.738","8.964","8.738","72.68K","-0.66%"
"07.08.2024","8.925","8.836","9.004","8.836","9.28K","1.00%"
"06.08.2024","8.836","8.935","9.053","8.718","49.48K","-0.99%"
"05.08.2024","8.925","8.816","8.954","8.669","13.47K","-0.98%"
"02.08.2024","9.013","9.348","9.348","8.728","95.23K","0.30%"
"01.08.2024","8.986","9.219","9.307","8.977","93.12K","-2.53%"
"31.07.2024","9.219","9.277","9.413","9.180","10.83K","0.00%"
"30.07.2024","9.219","9.413","9.413","9.132","93.01K","-1.86%"
"29.07.2024","9.394","9.054","9.704","9.054","30.84K","2.54%"
"26.07.2024","9.161","9.704","9.704","9.045","119.74K","-8.26%"
"25.07.2024","9.986","9.569","10.675","9.132","112.19K","6.41%"
"24.07.2024","9.384","9.442","9.442","9.229","4.65K","-0.41%"
"23.07.2024","9.423","9.656","9.704","9.394","399.58K","-2.90%"
"22.07.2024","9.704","9.219","10.461","9.200","581.22K","5.26%"
"19.07.2024","9.219","9.219","9.307","9.006","207.64K","0.11%"
"18.07.2024","9.210","9.210","9.248","9.054","160.62K","-0.21%"
"17.07.2024","9.229","9.248","9.413","9.064","191.78K","0.32%"
"16.07.2024","9.200","9.171","9.374","9.074","252.43K","0.42%"
"15.07.2024","9.161","9.210","9.210","9.083","16.14K","-0.32%"
"12.07.2024","9.190","9.190","9.219","9.161","129.06K","0.21%"
"11.07.2024","9.171","9.219","9.219","9.064","34.15K","-0.42%"
"10.07.2024","9.210","9.161","9.219","9.064","63.23K","0.64%"
"09.07.2024","9.151","9.219","9.219","9.045","81.84K","-0.74%"
"08.07.2024","9.219","9.239","9.258","9.074","25.07K","0.00%"
"05.07.2024","9.219","9.219","9.219","9.045","232.34K","0.21%"
"04.07.2024","9.200","9.316","9.316","9.122","6.40K","-0.21%"
"03.07.2024","9.219","9.219","9.219","9.035","193.62K","0.00%"
"02.07.2024","9.219","9.268","9.268","8.977","97.12K","-0.52%"
"01.07.2024","9.268","9.404","9.413","8.996","148.77K","-1.55%"
"28.06.2024","9.413","8.462","9.704","8.462","280.45K","8.99%"
"27.06.2024","8.637","8.423","8.986","8.365","226.25K","2.65%"
"26.06.2024","8.414","8.443","8.443","8.356","123.39K","-0.12%"
"25.06.2024","8.423","8.443","8.443","8.346","14.97K","-0.12%"
"24.06.2024","8.433","8.414","8.443","8.385","213.79K","0.23%"
"21.06.2024","8.414","8.540","8.540","8.268","442.44K","-0.69%"
"20.06.2024","8.472","8.423","8.559","8.423","131.68K","0.46%"
"19.06.2024","8.433","8.530","8.530","8.346","17.58K","-0.11%"
"18.06.2024","8.443","8.453","8.530","8.385","627.42K","-0.91%"
"17.06.2024","8.520","8.540","8.540","8.336","299.56K","-0.23%"
"14.06.2024","8.540","8.637","8.637","8.268","499.06K","-1.12%"
"13.06.2024","8.637","8.821","8.821","8.627","190.90K","-0.22%"
"12.06.2024","8.656","8.618","9.122","8.598","131.62K","0.11%"
"11.06.2024","8.647","8.734","8.734","8.598","50.32K","-1.00%"
"10.06.2024","8.734","8.734","8.734","8.579","43.04K","0.00%"
"07.06.2024","8.734","8.676","8.783","8.676","117.40K","0.67%"
"06.06.2024","8.676","8.802","8.967","8.569","372.89K","-1.32%"
"05.06.2024","8.792","8.792","8.889","8.773","220.88K","-0.11%"
"04.06.2024","8.802","8.947","8.947","8.734","123.91K","-1.63%"
"03.06.2024","8.947","8.928","9.025","8.909","46.64K","-0.86%"
"31.05.2024","9.025","8.909","9.025","8.889","139.75K","1.42%"
"30.05.2024","8.899","8.938","8.947","8.831","19.80K","-0.43%"
"29.05.2024","8.938","8.928","8.957","8.928","3.78K","-0.65%"
"28.05.2024","8.996","8.928","9.025","8.880","42.73K","0.98%"
"27.05.2024","8.909","9.006","9.006","8.870","26.72K","-1.18%"
"24.05.2024","9.015","9.025","9.025","8.918","170.07K","-0.11%"
"23.05.2024","9.025","8.899","9.025","8.880","107.60K","1.20%"
"22.05.2024","8.918","8.880","9.025","8.870","142.50K","-1.18%"
"21.05.2024","9.025","9.025","9.025","8.831","158.59K","0.00%"
"20.05.2024","9.025","9.035","9.074","8.996","12.15K","0.54%"
"17.05.2024","8.977","8.977","9.074","8.841","45.39K","0.65%"
"16.05.2024","8.918","8.977","8.977","8.918","1.82K","-0.11%"
"15.05.2024","8.928","8.870","8.977","8.792","109.58K","0.55%"
"14.05.2024","8.880","8.947","8.947","8.880","7.39K","-0.22%"
"13.05.2024","8.899","8.986","8.986","8.841","6.38K","-0.86%"
"10.05.2024","8.977","8.977","8.977","8.792","123.07K","1.09%"
"09.05.2024","8.880","8.977","8.977","8.860","4.82K","-0.97%"
"08.05.2024","8.967","8.996","9.006","8.860","38.19K","-0.43%"
"07.05.2024","9.006","8.928","9.268","8.889","128.35K","1.75%"
"06.05.2024","8.850","8.821","9.025","8.656","86.98K","0.22%"
"03.05.2024","8.831","8.850","8.996","8.647","88.80K","1.00%"
"02.05.2024","8.744","8.831","8.880","8.559","181.79K","-0.03%"
"30.04.2024","8.746","8.918","8.918","8.708","115.55K","-0.97%"
"29.04.2024","8.832","8.746","9.071","8.746","115.46K","-0.96%"
"26.04.2024","8.918","9.062","9.062","8.794","82.36K","-0.74%"
"25.04.2024","8.985","9.128","9.128","8.947","7.87K","-0.42%"
"24.04.2024","9.023","8.966","9.119","8.813","104.07K","1.29%"
"23.04.2024","8.909","9.148","9.272","8.803","61.20K","-2.61%"
"22.04.2024","9.148","9.100","9.176","9.033","131.74K","-0.42%"
"19.04.2024","9.186","8.985","9.406","8.670","152.21K","2.45%"
"18.04.2024","8.966","9.463","9.463","8.870","126.80K","-4.58%"
"17.04.2024","9.396","9.463","9.463","9.281","94.40K","-0.30%"
"16.04.2024","9.425","9.348","9.444","9.348","46.22K","1.02%"
"15.04.2024","9.329","9.511","9.511","9.224","449.70K","-1.31%"
"12.04.2024","9.453","9.434","9.463","9.224","95.36K","0.20%"
"11.04.2024","9.434","9.463","9.463","9.176","175.01K","-0.30%"
"10.04.2024","9.463","9.559","9.559","9.415","13.21K","-0.60%"
"09.04.2024","9.520","9.444","9.559","9.444","151.40K","0.61%"
"08.04.2024","9.463","9.425","9.463","9.415","51.19K","0.00%"
"05.04.2024","9.463","9.539","9.539","9.387","143.62K","0.00%"
"04.04.2024","9.463","9.444","9.463","9.377","56.62K","0.00%"
"03.04.2024","9.463","9.463","9.463","9.415","5.47K","0.10%"
"02.04.2024","9.453","9.463","9.463","9.415","8.49K","-0.20%"
"01.04.2024","9.473","9.301","9.492","9.301","155.98K","0.10%"
"27.03.2024","9.463","9.520","9.520","9.406","91.82K","0.00%"
"26.03.2024","9.463","9.434","9.463","9.367","110.99K","0.10%"
"25.03.2024","9.453","9.406","9.463","9.348","36.70K","0.41%"
"22.03.2024","9.415","9.415","9.434","9.339","18.30K","0.00%"
"21.03.2024","9.415","9.549","9.549","9.320","126.46K","-0.51%"
"20.03.2024","9.463","9.320","9.463","9.195","168.53K","1.64%"
"19.03.2024","9.310","9.214","9.320","9.167","102.64K","1.04%"
"15.03.2024","9.214","9.358","9.358","9.081","7.86K","0.52%"
"14.03.2024","9.167","9.396","9.396","8.622","174.65K","-2.04%"
"13.03.2024","9.358","9.415","9.425","9.339","17.69K","0.36%"
"12.03.2024","9.324","9.334","9.343","9.230","257.88K","-0.20%"
"11.03.2024","9.343","9.372","9.372","9.315","28.40K","-0.40%"
"08.03.2024","9.381","9.409","9.409","9.334","228.87K","0.10%"
"07.03.2024","9.372","9.409","9.409","9.268","151.43K","0.00%"
"06.03.2024","9.372","9.428","9.428","9.296","8.73K","0.10%"
"05.03.2024","9.362","9.428","9.428","9.221","172.72K","-0.20%"
"04.03.2024","9.381","9.390","9.390","9.287","135.47K","-0.10%"
"01.03.2024","9.390","9.390","9.390","9.324","113.34K","0.00%"
"29.02.2024","9.390","9.428","9.428","9.324","459.78K","0.20%"
"28.02.2024","9.372","9.438","9.438","9.296","382.36K","-0.70%"
"27.02.2024","9.438","9.390","9.438","9.277","273.18K","0.70%"
"26.02.2024","9.372","9.390","9.390","9.324","5.23K","-0.20%"
"23.02.2024","9.390","9.438","9.438","9.372","68.31K","0.00%"
"22.02.2024","9.390","9.438","9.438","9.249","406.59K","0.40%"
"21.02.2024","9.353","9.362","9.381","9.353","5.71K","0.41%"
"20.02.2024","9.315","9.381","9.381","9.315","14.53K","0.10%"
"19.02.2024","9.306","9.306","9.306","9.306","3.77K","-0.90%"
"16.02.2024","9.390","9.438","9.438","9.306","59.24K","-0.10%"
"15.02.2024","9.400","9.419","9.419","9.287","148.79K","-0.10%"
"14.02.2024","9.409","9.372","9.438","9.334","13.33K","0.20%"
"13.02.2024","9.390","9.390","9.390","9.334","13.64K","0.00%"
"12.02.2024","9.390","9.579","9.579","9.362","94.54K","-0.20%"
"09.02.2024","9.409","9.390","9.438","9.249","405.35K","0.30%"
"08.02.2024","9.381","9.428","9.428","9.362","35.03K","-0.10%"
"07.02.2024","9.390","9.362","9.428","9.249","243.97K","0.40%"
"06.02.2024","9.353","9.390","9.390","9.334","84.41K","-0.40%"
"02.02.2024","9.390","9.409","9.409","9.372","129.45K","0.00%"
"01.02.2024","9.390","9.485","9.485","9.334","220.96K","-0.50%"
"31.01.2024","9.438","9.438","9.438","9.409","577.83K","0.00%"
"30.01.2024","9.438","9.381","9.438","9.324","481.08K","0.81%"
"29.01.2024","9.362","9.438","9.438","9.315","147.82K","-0.70%"
"26.01.2024","9.428","9.409","9.438","9.343","253.74K","0.20%"
"25.01.2024","9.409","9.428","9.428","9.296","118.25K","0.10%"
"24.01.2024","9.400","9.013","9.579","9.013","115.16K","2.57%"
"23.01.2024","9.164","9.192","9.239","9.107","110.75K","0.31%"
"22.01.2024","9.136","9.145","9.155","9.088","22.28K","0.41%"
"19.01.2024","9.098","9.155","9.155","8.966","94.35K","-0.62%"
"18.01.2024","9.155","9.192","9.192","9.145","50.31K","-0.92%"
"17.01.2024","9.239","9.268","9.268","9.070","281.47K","-0.81%"
"16.01.2024","9.315","9.381","9.390","9.287","126.99K","-0.70%"
"15.01.2024","9.381","9.428","9.428","9.381","32.84K","-0.10%"
"12.01.2024","9.390","9.438","9.438","9.343","133.45K","-0.10%"
"11.01.2024","9.400","9.192","9.494","9.183","297.25K","-0.99%"
"10.01.2024","9.494","9.617","9.617","9.457","137.01K","-0.40%"
"09.01.2024","9.532","9.617","9.617","9.466","53.29K","-0.49%"
"08.01.2024","9.579","9.721","9.721","9.485","373.57K","-0.49%"
"05.01.2024","9.626","9.711","9.711","9.532","137.45K","0.00%"
"04.01.2024","9.626","9.806","9.806","9.523","101.31K","-0.49%"
"03.01.2024","9.674","9.721","9.853","9.579","83.10K","-0.39%"
"02.01.2024","9.711","9.777","9.796","9.579","158.98K","-0.68%"
"29.12.2023","9.777","9.740","9.881","9.636","81.79K","0.97%"
"28.12.2023","9.683","9.664","9.787","9.636","246.76K","0.29%"
"27.12.2023","9.655","9.645","9.674","9.617","108.62K","0.10%"
"26.12.2023","9.645","9.626","9.711","9.551","194.99K","0.20%"
"22.12.2023","9.626","9.541","9.645","9.494","140.24K","1.29%"
"21.12.2023","9.504","9.428","9.721","9.258","156.02K","0.60%"
"20.12.2023","9.447","9.447","9.532","9.428","31.62K","-0.60%"
"19.12.2023","9.504","9.447","9.570","9.400","204.46K","0.50%"
"18.12.2023","9.457","9.551","9.721","9.457","108.26K","-1.09%"
"15.12.2023","9.560","9.957","9.957","9.447","837.10K","-3.34%"
"14.12.2023","9.891","9.815","10.004","9.759","30.03K","0.38%"
"13.12.2023","9.853","9.900","9.900","9.664","172.61K","0.19%"
"11.12.2023","9.834","9.711","9.910","9.711","132.17K","-0.86%"
"08.12.2023","9.919","9.749","9.966","9.664","117.17K","1.84%"
"07.12.2023","9.740","9.702","9.806","9.664","44.85K","0.39%"
"06.12.2023","9.702","9.730","9.787","9.655","82.57K","-0.48%"
"05.12.2023","9.749","9.796","9.796","9.683","82.02K","-0.10%"
"04.12.2023","9.759","9.815","9.815","9.541","133.67K","-1.15%"
"01.12.2023","9.872","10.042","10.042","9.740","139.14K","-0.19%"
"30.11.2023","9.891","9.853","10.042","9.768","243.52K","0.77%"
"29.11.2023","9.815","9.759","9.843","9.674","645.91K","0.78%"
"28.11.2023","9.740","9.768","9.853","9.674","115.30K","-0.29%"
"27.11.2023","9.768","9.674","9.862","9.664","214.67K","0.49%"
"24.11.2023","9.721","9.796","9.900","9.721","124.73K","-0.58%"
"23.11.2023","9.777","9.900","9.900","9.749","60.63K","-1.24%"
"22.11.2023","9.900","9.900","9.910","9.796","457.95K","-0.10%"
"21.11.2023","9.910","9.891","9.910","9.768","184.96K","0.10%"
"17.11.2023","9.900","9.910","9.910","9.730","222.52K","-0.10%"
"16.11.2023","9.910","9.900","9.910","9.749","108.12K","0.00%"
"15.11.2023","9.910","9.749","9.910","9.740","219.96K","0.00%"
"14.11.2023","9.910","9.730","9.910","9.721","169.12K","1.94%"
"13.11.2023","9.721","9.834","9.834","9.674","69.79K","-0.24%"
"10.11.2023","9.744","9.791","9.856","9.632","714.45K","-0.29%"
"09.11.2023","9.772","9.726","9.875","9.558","223.51K","0.38%"
"08.11.2023","9.735","9.735","9.828","9.511","370.85K","-0.10%"
"07.11.2023","9.744","9.791","9.866","9.698","81.00K","-0.38%"
"06.11.2023","9.782","9.856","9.856","9.744","36.35K","-0.57%"
"03.11.2023","9.838","9.912","9.978","9.726","272.15K","-0.75%"
"01.11.2023","9.912","9.978","9.978","9.726","74.10K","-0.65%"
"31.10.2023","9.978","9.978","9.987","9.791","716.02K","0.00%"
"30.10.2023","9.978","9.978","9.978","9.847","249.81K","0.00%"
"27.10.2023","9.978","9.968","9.978","9.847","65.31K","0.09%"
"26.10.2023","9.968","9.978","9.978","9.940","43.87K","0.00%"
"25.10.2023","9.968","9.959","9.978","9.884","99.60K","0.00%"
"24.10.2023","9.968","9.940","9.978","9.866","45.36K","0.75%"
"23.10.2023","9.894","9.978","9.978","9.856","4.88K","-0.84%"
"20.10.2023","9.978","9.978","10.024","9.940","45.66K","0.00%"
